"Date;Time;4G Total Traffic (GB)"
"02/03/2024;18:00;3.012"
"02/03/2024;18:00;54.553"
"02/03/2024;18:00;28.927"
"02/03/2024;18:00;66.141"
"02/03/2024;19:00;35.523"
"02/03/2024;19:00;44.479"
"02/03/2024;19:00;1.653"
"02/03/2024;19:00;5.885"
"02/03/2024;19:00;60.634"
"02/03/2024;19:00;13.836"
"02/03/2024;19:00;8.312"
"02/03/2024;19:00;79.208"
"02/03/2024;19:00;2.011"
"02/03/2024;19:00;0.899"
"02/03/2024;19:00;0.946"
"02/03/2024;19:00;14.536"
"02/03/2024;19:00;130.819"
"02/03/2024;19:00;11.821"
"02/03/2024;19:00;40.241"
"02/03/2024;19:00;34.072"
"02/03/2024;19:00;57.789"
"02/03/2024;19:00;2.991"
"02/03/2024;19:00;6.832"
"02/03/2024;20:00;58.242"
"02/03/2024;20:00;37.183"
"02/03/2024;20:00;15.963"
"02/03/2024;20:00;57.432"
"02/03/2024;20:00;53.407"
"02/03/2024;20:00;17.632"
"02/03/2024;20:00;92.545"
"02/03/2024;20:00;84.839"
"02/03/2024;20:00;26.461"
"02/03/2024;20:00;11.206"
"02/03/2024;20:00;15.128"
"02/03/2024;20:00;1.933"
"02/03/2024;20:00;137.311"
"02/03/2024;20:00;142.494"
"02/03/2024;20:00;51.477"
"02/03/2024;20:00;35.776"
"02/03/2024;20:00;81.373"
"02/03/2024;20:00;31.403"
"02/03/2024;20:00;88.073"
"02/03/2024;21:00;44.494"
"02/03/2024;21:00;47.989"
"02/03/2024;21:00;15.462"
"02/03/2024;21:00;55.053"
"02/03/2024;21:00;56.446"
"02/03/2024;21:00;17.234"
"02/03/2024;21:00;87.656"
"02/03/2024;21:00;85.204"
"02/03/2024;21:00;31.667"
"02/03/2024;21:00;11.505"
"02/03/2024;21:00;0.7464"
"02/03/2024;21:00;1.952"
"02/03/2024;21:00;101.998"
"02/03/2024;21:00;130.759"
"02/03/2024;21:00;55.805"
"02/03/2024;21:00;40.029"
"02/03/2024;21:00;67.444"
"02/03/2024;21:00;38.271"
"02/03/2024;21:00;84.565"
"02/03/2024;22:00;47.082"
"02/03/2024;22:00;5.037"
"02/03/2024;22:00;0.5785"
"02/03/2024;22:00;50.858"
"02/03/2024;22:00;49.933"
"02/03/2024;22:00;12.767"
"02/03/2024;22:00;82.021"
"02/03/2024;22:00;83.578"
"02/03/2024;22:00;20.744"
"02/03/2024;22:00;12.459"
"02/03/2024;22:00;10.673"
"02/03/2024;22:00;1.414"
"02/03/2024;22:00;104.569"
"02/03/2024;22:00;116.394"
"02/03/2024;22:00;4.322"
"02/03/2024;22:00;33.582"
"02/03/2024;22:00;69.152"
"02/03/2024;22:00;38.875"
"02/03/2024;22:00;86.073"
"02/03/2024;23:00;43.986"
"02/03/2024;23:00;46.611"
"02/03/2024;23:00;0.554"
"02/03/2024;23:00;49.153"
"02/03/2024;23:00;49.042"
"02/03/2024;23:00;0.7828"
"02/03/2024;23:00;61.136"
"02/03/2024;23:00;72.832"
"02/03/2024;23:00;24.724"
"02/03/2024;23:00;0.9628"
"02/03/2024;23:00;0.7055"
"02/03/2024;23:00;13.901"
"02/03/2024;23:00;94.192"
"02/03/2024;23:00;104.878"
"02/03/2024;23:00;29.774"
"02/03/2024;23:00;25.581"
"02/03/2024;23:00;69.503"
"02/03/2024;23:00;28.541"
"02/03/2024;23:00;67.408"
"02/04/2024;00:00;42.642"
"02/04/2024;00:00;35.562"
"02/04/2024;00:00;0.8469"
"02/04/2024;00:00;55.623"
"02/04/2024;00:00;50.488"
"02/04/2024;00:00;10.018"
"02/04/2024;00:00;56.477"
"02/04/2024;00:00;54.923"
"02/04/2024;00:00;15.205"
"02/04/2024;00:00;0.3454"
"02/04/2024;00:00;0.38"
"02/04/2024;00:00;10.052"
"02/04/2024;00:00;84.089"
"02/04/2024;00:00;6.717"
"02/04/2024;00:00;42.723"
"02/04/2024;00:00;3.596"
"02/04/2024;00:00;53.096"
"02/04/2024;00:00;2.719"
"02/04/2024;00:00;63.258"
"02/04/2024;01:00;24.122"
"02/04/2024;01:00;23.694"
"02/04/2024;01:00;0.6322"
"02/04/2024;01:00;29.273"
"02/04/2024;01:00;33.576"
"02/04/2024;01:00;0.8056"
"02/04/2024;01:00;32.399"
"02/04/2024;01:00;55.085"
"02/04/2024;01:00;12.411"
"02/04/2024;01:00;0.1284"
"02/04/2024;01:00;0.1282"
"02/04/2024;01:00;10.356"
"02/04/2024;01:00;71.209"
"02/04/2024;01:00;55.885"
"02/04/2024;01:00;24.848"
"02/04/2024;01:00;23.589"
"02/04/2024;01:00;45.571"
"02/04/2024;01:00;19.277"
"02/04/2024;01:00;49.732"
"02/04/2024;02:00;0.902"
"02/04/2024;02:00;14.746"
"02/04/2024;02:00;0.6012"
"02/04/2024;02:00;19.041"
"02/04/2024;02:00;2.481"
"02/04/2024;02:00;0.3316"
"02/04/2024;02:00;22.533"
"02/04/2024;02:00;38.781"
"02/04/2024;02:00;13.011"
"02/04/2024;02:00;0.0907"
"02/04/2024;02:00;0.2303"
"02/04/2024;02:00;0.8012"
"02/04/2024;02:00;2.886"
"02/04/2024;02:00;56.837"
"02/04/2024;02:00;14.115"
"02/04/2024;02:00;16.882"
"02/04/2024;02:00;46.676"
"02/04/2024;02:00;1.631"
"02/04/2024;02:00;30.744"
"02/04/2024;03:00;0.4979"
"02/04/2024;03:00;15.933"
"02/04/2024;03:00;0.5928"
"02/04/2024;03:00;12.056"
"02/04/2024;03:00;0.8194"
"02/04/2024;03:00;0.152"
"02/04/2024;03:00;1.656"
"02/04/2024;03:00;18.729"
"02/04/2024;03:00;12.427"
"02/04/2024;03:00;0.0972"
"02/04/2024;03:00;0.2594"
"02/04/2024;03:00;0.5537"
"02/04/2024;03:00;24.011"
"02/04/2024;03:00;31.891"
"02/04/2024;03:00;0.7462"
"02/04/2024;03:00;1.044"
"02/04/2024;03:00;22.637"
"02/04/2024;03:00;10.362"
"02/04/2024;03:00;34.933"
"02/04/2024;04:00;0"
"02/04/2024;04:00;0.4304"
"02/04/2024;04:00;0.32"
"02/04/2024;04:00;0.6809"
"02/04/2024;04:00;18.355"
"02/04/2024;04:00;0.3721"
"02/04/2024;04:00;32.169"
"02/04/2024;04:00;49.312"
"02/04/2024;04:00;11.171"
"02/04/2024;04:00;0.3715"
"02/04/2024;04:00;0.1218"
"02/04/2024;04:00;0.4104"
"02/04/2024;04:00;35.588"
"02/04/2024;04:00;26.068"
"02/04/2024;04:00;0.815"
"02/04/2024;04:00;0.4802"
"02/04/2024;04:00;15.141"
"02/04/2024;04:00;0.6121"
"02/04/2024;04:00;23.012"
"02/04/2024;05:00;0.1705"
"02/04/2024;05:00;0.2162"
"02/04/2024;05:00;0.0344"
"02/04/2024;05:00;0.3009"
"02/04/2024;05:00;23.912"
"02/04/2024;05:00;0.9275"
"02/04/2024;05:00;56.003"
"02/04/2024;05:00;47.235"
"02/04/2024;05:00;0.7933"
"02/04/2024;05:00;0.5959"
"02/04/2024;05:00;0.5548"
"02/04/2024;05:00;0.2212"
"02/04/2024;05:00;61.859"
"02/04/2024;05:00;65.186"
"02/04/2024;05:00;14.224"
"02/04/2024;05:00;0.207"
"02/04/2024;05:00;38.597"
"02/04/2024;05:00;11.653"
"02/04/2024;05:00;39.246"
"02/04/2024;06:00;28.795"
"02/04/2024;06:00;19.704"
"02/04/2024;06:00;0.5382"
"02/04/2024;06:00;39.133"
"02/04/2024;06:00;34.525"
"02/04/2024;06:00;10.166"
"02/04/2024;06:00;42.274"
"02/04/2024;06:00;35.412"
"02/04/2024;06:00;10.762"
"02/04/2024;06:00;0.39"
"02/04/2024;06:00;0.3066"
"02/04/2024;06:00;0.7775"
"02/04/2024;06:00;58.004"
"02/04/2024;06:00;52.326"
"02/04/2024;06:00;18.298"
"02/04/2024;06:00;22.522"
"02/04/2024;06:00;40.913"
"02/04/2024;06:00;16.392"
"02/04/2024;06:00;66.789"
"02/04/2024;07:00;34.093"
"02/04/2024;07:00;28.082"
"02/04/2024;07:00;0.6421"
"02/04/2024;07:00;46.354"
"02/04/2024;07:00;40.759"
"02/04/2024;07:00;0.8838"
"02/04/2024;07:00;48.149"
"02/04/2024;07:00;41.947"
"02/04/2024;07:00;1.054"
"02/04/2024;07:00;0.7366"
"02/04/2024;07:00;0.4029"
"02/04/2024;07:00;10.152"
"02/04/2024;07:00;65.341"
"02/04/2024;07:00;64.353"
"02/04/2024;07:00;23.305"
"02/04/2024;07:00;22.478"
"02/04/2024;07:00;4.927"
"02/04/2024;07:00;15.152"
"02/04/2024;07:00;57.863"
"02/04/2024;08:00;41.385"
"02/04/2024;08:00;28.467"
"02/04/2024;08:00;0.7491"
"02/04/2024;08:00;5.265"
"02/04/2024;08:00;51.973"
"02/04/2024;08:00;0.8384"
"02/04/2024;08:00;56.759"
"02/04/2024;08:00;50.284"
"02/04/2024;08:00;10.924"
"02/04/2024;08:00;0.5033"
"02/04/2024;08:00;0.5287"
"02/04/2024;08:00;0.9189"
"02/04/2024;08:00;92.514"
"02/04/2024;08:00;84.753"
"02/04/2024;08:00;30.735"
"02/04/2024;08:00;23.689"
"02/04/2024;08:00;54.149"
"02/04/2024;08:00;21.014"
"02/04/2024;08:00;72.991"
"02/04/2024;09:00;48.713"
"02/04/2024;09:00;30.999"
"02/04/2024;09:00;0.6013"
"02/04/2024;09:00;57.078"
"02/04/2024;09:00;4.438"
"02/04/2024;09:00;13.339"
"02/04/2024;09:00;65.827"
"02/04/2024;09:00;53.905"
"02/04/2024;09:00;17.884"
"02/04/2024;09:00;0.418"
"02/04/2024;09:00;0.7163"
"02/04/2024;09:00;10.609"
"02/04/2024;09:00;10.809"
"02/04/2024;09:00;82.309"
"02/04/2024;09:00;42.463"
"02/04/2024;09:00;27.257"
"02/04/2024;09:00;67.618"
"02/04/2024;09:00;26.017"
"02/04/2024;09:00;69.383"
"02/04/2024;10:00;44.355"
"02/04/2024;10:00;41.457"
"02/04/2024;10:00;13.463"
"02/04/2024;10:00;5.768"
"02/04/2024;10:00;57.852"
"02/04/2024;10:00;24.651"
"02/04/2024;10:00;74.514"
"02/04/2024;10:00;57.923"
"02/04/2024;10:00;27.713"
"02/04/2024;10:00;0.6623"
"02/04/2024;10:00;0.6984"
"02/04/2024;10:00;11.133"
"02/04/2024;10:00;108.387"
"02/04/2024;10:00;9.57"
"02/04/2024;10:00;44.358"
"02/04/2024;10:00;32.028"
"02/04/2024;10:00;63.934"
"02/04/2024;10:00;23.964"
"02/04/2024;10:00;8.001"
"02/04/2024;11:00;49.088"
"02/04/2024;11:00;48.131"
"02/04/2024;11:00;13.365"
"02/04/2024;11:00;65.709"
"02/04/2024;11:00;53.136"
"02/04/2024;11:00;16.357"
"02/04/2024;11:00;7.698"
"02/04/2024;11:00;63.334"
"02/04/2024;11:00;19.983"
"02/04/2024;11:00;10.218"
"02/04/2024;11:00;0.6454"
"02/04/2024;11:00;21.402"
"02/04/2024;11:00;123.147"
"02/04/2024;11:00;109.533"
"02/04/2024;11:00;41.342"
"02/04/2024;11:00;3.855"
"02/04/2024;11:00;55.889"
"02/04/2024;11:00;38.715"
"02/04/2024;11:00;99.315"
"02/04/2024;12:00;43.902"
"02/04/2024;12:00;39.444"
"02/04/2024;12:00;10.241"
"02/04/2024;12:00;59.138"
"02/04/2024;12:00;49.214"
"02/04/2024;12:00;13.561"
"02/04/2024;12:00;74.166"
"02/04/2024;12:00;5.632"
"02/04/2024;12:00;25.343"
"02/04/2024;12:00;0.8075"
"02/04/2024;12:00;0.8103"
"02/04/2024;12:00;1.474"
"02/04/2024;12:00;122.997"
"02/04/2024;12:00;88.979"
"02/04/2024;12:00;41.268"
"02/04/2024;12:00;39.358"
"02/04/2024;12:00;84.671"
"02/04/2024;12:00;40.575"
"02/04/2024;12:00;78.327"
"02/04/2024;13:00;38.629"
"02/04/2024;13:00;3.28"
"02/04/2024;13:00;11.799"
"02/04/2024;13:00;42.177"
"02/04/2024;13:00;51.436"
"02/04/2024;13:00;16.748"
"02/04/2024;13:00;54.017"
"02/04/2024;13:00;66.926"
"02/04/2024;13:00;22.277"
"02/04/2024;13:00;0.5565"
"02/04/2024;13:00;0.9908"
"02/04/2024;13:00;13.991"
"02/04/2024;13:00;108.903"
"02/04/2024;13:00;107.046"
"02/04/2024;13:00;60.984"
"02/04/2024;13:00;30.624"
"02/04/2024;13:00;72.793"
"02/04/2024;13:00;29.522"
"02/04/2024;13:00;92.077"
"02/04/2024;14:00;48.802"
"02/04/2024;14:00;40.731"
"02/04/2024;14:00;0.7624"
"02/04/2024;14:00;53.914"
"02/04/2024;14:00;46.378"
"02/04/2024;14:00;13.773"
"02/04/2024;14:00;73.396"
"02/04/2024;14:00;55.162"
"02/04/2024;14:00;18.897"
"02/04/2024;14:00;0.9059"
"02/04/2024;14:00;0.994"
"02/04/2024;14:00;14.273"
"02/04/2024;14:00;116.901"
"02/04/2024;14:00;150.865"
"02/04/2024;14:00;4.428"
"02/04/2024;14:00;29.116"
"02/04/2024;14:00;63.579"
"02/04/2024;14:00;31.541"
"02/04/2024;14:00;87.662"
"02/04/2024;15:00;59.248"
"02/04/2024;15:00;37.736"
"02/04/2024;15:00;0.6548"
"02/04/2024;15:00;66.664"
"02/04/2024;15:00;45.836"
"02/04/2024;15:00;11.204"
"02/04/2024;15:00;75.408"
"02/04/2024;15:00;71.033"
"02/04/2024;15:00;14.342"
"02/04/2024;15:00;12.578"
"02/04/2024;15:00;0.9432"
"02/04/2024;15:00;10.445"
"02/04/2024;15:00;11.87"
"02/04/2024;15:00;114.821"
"02/04/2024;15:00;48.467"
"02/04/2024;15:00;28.502"
"02/04/2024;15:00;6.728"
"02/04/2024;15:00;38.964"
"02/04/2024;15:00;109.435"
"02/04/2024;16:00;46.792"
"02/04/2024;16:00;35.413"
"02/04/2024;16:00;11.661"
"02/04/2024;16:00;6.872"
"02/04/2024;16:00;52.485"
"02/04/2024;16:00;14.163"
"02/04/2024;16:00;8.441"
"02/04/2024;16:00;57.033"
"02/04/2024;16:00;12.881"
"02/04/2024;16:00;10.157"
"02/04/2024;16:00;10.859"
"02/04/2024;16:00;14.917"
"02/04/2024;16:00;14.99"
"02/04/2024;16:00;110.269"
"02/04/2024;16:00;30.416"
"02/04/2024;16:00;30.843"
"02/04/2024;16:00;65.153"
"02/04/2024;16:00;30.788"
"02/04/2024;16:00;132.516"
"02/04/2024;17:00;47.703"
"02/04/2024;17:00;40.083"
"02/04/2024;17:00;0.9543"
"02/04/2024;17:00;6.505"
"02/04/2024;17:00;49.353"
"02/04/2024;17:00;18.689"
"02/04/2024;17:00;85.321"
"02/04/2024;17:00;65.403"
"02/04/2024;17:00;18.703"
"02/04/2024;17:00;10.557"
"02/04/2024;17:00;0.4835"
"02/04/2024;17:00;10.677"
"02/04/2024;17:00;131.969"
"02/04/2024;17:00;110.532"
"02/04/2024;17:00;47.551"
"02/04/2024;17:00;34.208"
"02/04/2024;17:00;60.276"
"02/04/2024;17:00;27.624"
"02/04/2024;17:00;8.78"
"02/04/2024;18:00;50.901"
"02/04/2024;18:00;37.404"
"02/04/2024;18:00;14.692"
"02/04/2024;18:00;53.311"
"02/04/2024;18:00;53.533"
"02/04/2024;18:00;19.069"
"02/04/2024;18:00;88.725"
"02/04/2024;18:00;63.129"
"02/04/2024;18:00;3.324"
"02/04/2024;18:00;0.904"
"02/04/2024;18:00;0.6086"
"02/04/2024;18:00;1.039"
"02/04/2024;18:00;116.747"
"02/04/2024;18:00;104.115"
"02/04/2024;18:00;45.324"
"02/04/2024;18:00;33.458"
"02/04/2024;18:00;66.142"
"02/04/2024;18:00;27.233"
"02/04/2024;18:00;74.451"
"02/04/2024;19:00;47.731"
"02/04/2024;19:00;42.264"
"02/04/2024;19:00;0.9678"
"02/04/2024;19:00;59.402"
"02/04/2024;19:00;42.968"
"02/04/2024;19:00;13.169"
"02/04/2024;19:00;72.675"
"02/04/2024;19:00;76.968"
"02/04/2024;19:00;25.287"
"02/04/2024;19:00;10.288"
"02/04/2024;19:00;11.801"
"02/04/2024;19:00;13.377"
"02/04/2024;19:00;131.354"
"02/04/2024;19:00;111.908"
"02/04/2024;19:00;37.049"
"02/04/2024;19:00;32.399"
"02/04/2024;19:00;62.081"
"02/04/2024;19:00;42.371"
"02/04/2024;19:00;81.905"
"02/04/2024;20:00;47.461"
"02/04/2024;20:00;50.167"
"02/04/2024;20:00;14.325"
"02/04/2024;20:00;68.859"
"02/04/2024;20:00;65.308"
"02/04/2024;20:00;20.344"
"02/04/2024;20:00;74.185"
"02/04/2024;20:00;82.025"
"02/04/2024;20:00;24.047"
"02/04/2024;20:00;0.6507"
"02/04/2024;20:00;19.718"
"02/04/2024;20:00;16.078"
"02/04/2024;20:00;130.759"
"02/04/2024;20:00;133.783"
"02/04/2024;20:00;49.024"
"02/04/2024;20:00;37.838"
"02/04/2024;20:00;81.268"
"02/04/2024;20:00;37.573"
"02/04/2024;20:00;85.613"
"02/04/2024;21:00;43.947"
"02/04/2024;21:00;35.216"
"02/04/2024;21:00;18.207"
"02/04/2024;21:00;59.492"
"02/04/2024;21:00;57.277"
"02/04/2024;21:00;12.328"
"02/04/2024;21:00;83.885"
"02/04/2024;21:00;69.772"
"02/04/2024;21:00;29.045"
"02/04/2024;21:00;0.9381"
"02/04/2024;21:00;11.668"
"02/04/2024;21:00;25.483"
"02/04/2024;21:00;139.823"
"02/04/2024;21:00;120.573"
"02/04/2024;21:00;62.828"
"02/04/2024;21:00;36.586"
"02/04/2024;21:00;77.355"
"02/04/2024;21:00;40.456"
"02/04/2024;21:00;105.716"
"02/04/2024;22:00;49.221"
"02/04/2024;22:00;45.074"
"02/04/2024;22:00;12.027"
"02/04/2024;22:00;60.707"
"02/04/2024;22:00;5.613"
"02/04/2024;22:00;1.459"
"02/04/2024;22:00;78.401"
"02/04/2024;22:00;65.484"
"02/04/2024;22:00;29.179"
"02/04/2024;22:00;1.279"
"02/04/2024;22:00;0.4987"
"02/04/2024;22:00;18.981"
"02/04/2024;22:00;137.537"
"02/04/2024;22:00;129.792"
"02/04/2024;22:00;3.93"
"02/04/2024;22:00;33.168"
"02/04/2024;22:00;7.165"
"02/04/2024;22:00;36.913"
"02/04/2024;22:00;115.566"
"02/04/2024;23:00;44.452"
"02/04/2024;23:00;32.775"
"02/04/2024;23:00;0.8432"
"02/04/2024;23:00;5.328"
"02/04/2024;23:00;3.831"
"02/04/2024;23:00;0.9937"
"02/04/2024;23:00;51.432"
"02/04/2024;23:00;5.088"
"02/04/2024;23:00;10.517"
"02/04/2024;23:00;0.438"
"02/04/2024;23:00;0.6306"
"02/04/2024;23:00;1.56"
"02/04/2024;23:00;95.604"
"02/04/2024;23:00;12.036"
"02/04/2024;23:00;23.229"
"02/04/2024;23:00;30.771"
"02/04/2024;23:00;52.083"
"02/04/2024;23:00;24.959"
"02/04/2024;23:00;7.326"
"02/05/2024;00:00;3.558"
"02/05/2024;00:00;3.795"
"02/05/2024;00:00;0.6532"
"02/05/2024;00:00;40.299"
"02/05/2024;00:00;33.074"
"02/05/2024;00:00;0.7393"
"02/05/2024;00:00;52.542"
"02/05/2024;00:00;48.826"
"02/05/2024;00:00;10.245"
"02/05/2024;00:00;0.6193"
"02/05/2024;00:00;0.2777"
"02/05/2024;00:00;10.413"
"02/05/2024;00:00;88.322"
"02/05/2024;00:00;79.389"
"02/05/2024;00:00;17.426"
"02/05/2024;00:00;24.274"
"02/05/2024;00:00;4.629"
"02/05/2024;00:00;23.188"
"02/05/2024;00:00;82.801"
"02/05/2024;01:00;19.547"
"02/05/2024;01:00;22.665"
"02/05/2024;01:00;15.019"
"02/05/2024;01:00;25.902"
"02/05/2024;01:00;24.938"
"02/05/2024;01:00;0.3767"
"02/05/2024;01:00;34.964"
"02/05/2024;01:00;37.644"
"02/05/2024;01:00;0.724"
"02/05/2024;01:00;0.3353"
"02/05/2024;01:00;0.1718"
"02/05/2024;01:00;0.7376"
"02/05/2024;01:00;4.661"
"02/05/2024;01:00;57.495"
"02/05/2024;01:00;12.366"
"02/05/2024;01:00;14.836"
"02/05/2024;01:00;33.851"
"02/05/2024;01:00;10.631"
"02/05/2024;01:00;37.907"
"02/05/2024;02:00;0.9141"
"02/05/2024;02:00;15.317"
"02/05/2024;02:00;0.5496"
"02/05/2024;02:00;20.405"
"02/05/2024;02:00;12.057"
"02/05/2024;02:00;0.2412"
"02/05/2024;02:00;26.655"
"02/05/2024;02:00;13.276"
"02/05/2024;02:00;0.9596"
"02/05/2024;02:00;0.0783"
"02/05/2024;02:00;0.2739"
"02/05/2024;02:00;0.1201"
"02/05/2024;02:00;36.275"
"02/05/2024;02:00;42.483"
"02/05/2024;02:00;18.598"
"02/05/2024;02:00;0.6922"
"02/05/2024;02:00;25.392"
"02/05/2024;02:00;15.506"
"02/05/2024;02:00;36.828"
"02/05/2024;03:00;0"
"02/05/2024;03:00;1.567"
"02/05/2024;03:00;0.0841"
"02/05/2024;03:00;0.9869"
"02/05/2024;03:00;15.598"
"02/05/2024;03:00;0.0598"
"02/05/2024;03:00;35.724"
"02/05/2024;03:00;18.301"
"02/05/2024;03:00;0.8644"
"02/05/2024;03:00;0.1724"
"02/05/2024;03:00;0.1665"
"02/05/2024;03:00;0.2461"
"02/05/2024;03:00;3.667"
"02/05/2024;03:00;4.592"
"02/05/2024;03:00;0.373"
"02/05/2024;03:00;0.1738"
"02/05/2024;03:00;12.717"
"02/05/2024;03:00;0.6417"
"02/05/2024;03:00;18.278"
"02/05/2024;04:00;0"
"02/05/2024;04:00;0"
"02/05/2024;04:00;0"
"02/05/2024;04:00;0"
"02/05/2024;04:00;1.208"
"02/05/2024;04:00;0.0957"
"02/05/2024;04:00;67.281"
"02/05/2024;04:00;34.363"
"02/05/2024;04:00;10.536"
"02/05/2024;04:00;0.2293"
"02/05/2024;04:00;0.3078"
"02/05/2024;04:00;0.2193"
"02/05/2024;04:00;41.228"
"02/05/2024;04:00;44.267"
"02/05/2024;04:00;0.9506"
"02/05/2024;04:00;0"
"02/05/2024;04:00;32.321"
"02/05/2024;04:00;0.25"
"02/05/2024;04:00;32.263"
"02/05/2024;05:00;0.7573"
"02/05/2024;05:00;0.9595"
"02/05/2024;05:00;0.2876"
"02/05/2024;05:00;0.9875"
"02/05/2024;05:00;0.8141"
"02/05/2024;05:00;0.158"
"02/05/2024;05:00;47.634"
"02/05/2024;05:00;46.811"
"02/05/2024;05:00;0.8303"
"02/05/2024;05:00;0.2465"
"02/05/2024;05:00;0.4197"
"02/05/2024;05:00;0.696"
"02/05/2024;05:00;48.971"
"02/05/2024;05:00;33.862"
"02/05/2024;05:00;15.379"
"02/05/2024;05:00;0.5099"
"02/05/2024;05:00;3.724"
"02/05/2024;05:00;0.5164"
"02/05/2024;05:00;36.631"
"02/05/2024;06:00;39.035"
"02/05/2024;06:00;24.858"
"02/05/2024;06:00;0.6655"
"02/05/2024;06:00;36.518"
"02/05/2024;06:00;30.779"
"02/05/2024;06:00;12.452"
"02/05/2024;06:00;41.347"
"02/05/2024;06:00;47.705"
"02/05/2024;06:00;11.929"
"02/05/2024;06:00;0.7154"
"02/05/2024;06:00;0.8389"
"02/05/2024;06:00;0.7604"
"02/05/2024;06:00;71.962"
"02/05/2024;06:00;49.713"
"02/05/2024;06:00;19.428"
"02/05/2024;06:00;14.498"
"02/05/2024;06:00;28.384"
"02/05/2024;06:00;15.842"
"02/05/2024;06:00;42.491"
"02/05/2024;07:00;41.516"
"02/05/2024;07:00;27.808"
"02/05/2024;07:00;0.9035"
"02/05/2024;07:00;40.004"
"02/05/2024;07:00;37.022"
"02/05/2024;07:00;14.106"
"02/05/2024;07:00;53.333"
"02/05/2024;07:00;45.273"
"02/05/2024;07:00;17.275"
"02/05/2024;07:00;0.6021"
"02/05/2024;07:00;0.3598"
"02/05/2024;07:00;0.6122"
"02/05/2024;07:00;74.041"
"02/05/2024;07:00;72.857"
"02/05/2024;07:00;35.074"
"02/05/2024;07:00;16.432"
"02/05/2024;07:00;36.164"
"02/05/2024;07:00;12.172"
"02/05/2024;07:00;3.915"
"02/05/2024;08:00;46.963"
"02/05/2024;08:00;34.832"
"02/05/2024;08:00;10.756"
"02/05/2024;08:00;58.906"
"02/05/2024;08:00;40.194"
"02/05/2024;08:00;12.724"
"02/05/2024;08:00;62.028"
"02/05/2024;08:00;56.993"
"02/05/2024;08:00;24.656"
"02/05/2024;08:00;0.5051"
"02/05/2024;08:00;0.3569"
"02/05/2024;08:00;10.257"
"02/05/2024;08:00;84.957"
"02/05/2024;08:00;82.951"
"02/05/2024;08:00;42.827"
"02/05/2024;08:00;17.686"
"02/05/2024;08:00;30.591"
"02/05/2024;08:00;13.909"
"02/05/2024;08:00;56.439"
"02/05/2024;09:00;48.328"
"02/05/2024;09:00;29.195"
"02/05/2024;09:00;0.856"
"02/05/2024;09:00;50.989"
"02/05/2024;09:00;45.192"
"02/05/2024;09:00;16.578"
"02/05/2024;09:00;65.774"
"02/05/2024;09:00;51.213"
"02/05/2024;09:00;24.061"
"02/05/2024;09:00;0.9122"
"02/05/2024;09:00;0.4516"
"02/05/2024;09:00;0.5895"
"02/05/2024;09:00;103.225"
"02/05/2024;09:00;89.509"
"02/05/2024;09:00;48.067"
"02/05/2024;09:00;2.794"
"02/05/2024;09:00;49.405"
"02/05/2024;09:00;17.781"
"02/05/2024;09:00;61.561"
"02/05/2024;10:00;43.515"
"02/05/2024;10:00;34.368"
"02/05/2024;10:00;0.7289"
"02/05/2024;10:00;46.501"
"02/05/2024;10:00;43.308"
"02/05/2024;10:00;16.292"
"02/05/2024;10:00;76.552"
"02/05/2024;10:00;6.897"
"02/05/2024;10:00;22.471"
"02/05/2024;10:00;0.8893"
"02/05/2024;10:00;0.5003"
"02/05/2024;10:00;0.5135"
"02/05/2024;10:00;121.461"
"02/05/2024;10:00;12.342"
"02/05/2024;10:00;44.418"
"02/05/2024;10:00;19.969"
"02/05/2024;10:00;43.996"
"02/05/2024;10:00;22.482"
"02/05/2024;10:00;57.486"
"02/05/2024;11:00;44.273"
"02/05/2024;11:00;39.539"
"02/05/2024;11:00;0.9372"
"02/05/2024;11:00;53.929"
"02/05/2024;11:00;39.317"
"02/05/2024;11:00;16.732"
"02/05/2024;11:00;100.756"
"02/05/2024;11:00;81.201"
"02/05/2024;11:00;29.062"
"02/05/2024;11:00;0.4976"
"02/05/2024;11:00;0.73"
"02/05/2024;11:00;0.8796"
"02/05/2024;11:00;119.425"
"02/05/2024;11:00;13.806"
"02/05/2024;11:00;46.952"
"02/05/2024;11:00;20.596"
"02/05/2024;11:00;4.829"
"02/05/2024;11:00;2.151"
"02/05/2024;11:00;67.454"
"02/05/2024;12:00;48.927"
"02/05/2024;12:00;41.171"
"02/05/2024;12:00;12.722"
"02/05/2024;12:00;51.896"
"02/05/2024;12:00;49.617"
"02/05/2024;12:00;12.416"
"02/05/2024;12:00;73.318"
"02/05/2024;12:00;6.784"
"02/05/2024;12:00;26.596"
"02/05/2024;12:00;0.5686"
"02/05/2024;12:00;0.4822"
"02/05/2024;12:00;12.379"
"02/05/2024;12:00;114.051"
"02/05/2024;12:00;106.957"
"02/05/2024;12:00;51.259"
"02/05/2024;12:00;27.485"
"02/05/2024;12:00;58.601"
"02/05/2024;12:00;25.302"
"02/05/2024;12:00;74.137"
"02/05/2024;13:00;35.343"
"02/05/2024;13:00;37.875"
"02/05/2024;13:00;11.249"
"02/05/2024;13:00;53.178"
"02/05/2024;13:00;42.757"
"02/05/2024;13:00;13.475"
"02/05/2024;13:00;55.642"
"02/05/2024;13:00;64.386"
"02/05/2024;13:00;26.406"
"02/05/2024;13:00;0.5558"
"02/05/2024;13:00;0.7218"
"02/05/2024;13:00;1.299"
